0 0 0.0070524 -1.13772
0 1 0.00698145 -0.848323
0 2 0.00709223 -1.00414
0 3 0.00699411 -0.850984
0 4 0.00709702 -1.08459
0 5 0.00702436 -0.935063
0 6 0.00717139 -1.09818
0 7 0.00702459 -1.03523
0 8 0.00706624 -0.959182
0 9 0.0070284 -0.991134
0 10 0.00708949 -1.20396
0 11 0.00701832 -0.963146
0 12 0.00706138 -1.0753
0 13 0.0070014 -0.910064
0 14 0.00708641 -1.08181
0 15 0.00700397 -1.05821
0 16 0.00707755 -1.03382
0 17 0.0069838 -0.872825
0 18 0.00702068 -0.937684
0 19 0.00699781 -0.905887
0 20 0.00713815 -1.09169
0 21 0.00696352 -0.908492
0 22 0.0070116 -0.953399
0 23 0.00696493 -0.931648
0 24 0.00694994 -1.045
0 25 0.00696929 -0.805736
0 26 0.00699813 -1.10551
0 27 0.00701662 -0.835788
0 28 0.00698158 -1.02261
0 29 0.0069972 -1.09735
0 30 0.00694452 -0.979176
0 31 0.00703325 -0.845688
1 0 0.00696062 -1.04058
1 1 0.00673245 -0.88944
1 2 0.00698631 -0.930928
1 3 0.00674507 -0.931525
1 4 0.00695005 -1.03096
1 5 0.00673213 -0.829158
1 6 0.00695574 -1.02348
1 7 0.00674633 -0.954271
1 8 0.00691046 -0.954763
1 9 0.00682812 -0.856868
1 10 0.00693581 -0.997221
1 11 0.00675772 -0.812732
1 12 0.00696775 -0.922991
1 13 0.00672827 -0.928161
1 14 0.00699172 -0.821999
1 15 0.00678522 -0.825409
1 16 0.00699281 -1.00962
1 17 0.00678179 -0.9301
1 18 0.0069496 -1.15715
1 19 0.00673413 -0.922418
1 20 0.00692627 -1.04593
1 21 0.00677504 -0.921349
1 22 0.00693535 -0.946985
1 23 0.00674447 -0.835312
1 24 0.00694344 -1.00558
1 25 0.00673262 -0.888243
1 26 0.00696037 -0.929744
1 27 0.00673992 -0.840447
1 28 0.00691299 -0.924198
1 29 0.00677878 -0.841342
1 30 0.00690613 -0.947737
1 31 0.00672268 -0.862416
2 0 0.00690353 -0.990727
2 1 0.00673862 -0.873289
2 2 0.00695541 -1.05024
2 3 0.00680169 -0.813011
2 4 0.0069247 -0.979722
2 5 0.0067397 -0.913106
2 6 0.00694025 -1.08095
2 7 0.00673776 -0.893571
2 8 0.00694106 -0.961931
2 9 0.00672534 -0.877167
2 10 0.006923 -1.03884
2 11 0.00675163 -0.734244
2 12 0.00694167 -1.03469
2 13 0.00671949 -0.908593
2 14 0.00693446 -1.07214
2 15 0.00673966 -0.80519
2 16 0.00693936 -1.1024
2 17 0.00674695 -0.756042
2 18 0.00692578 -0.896435
2 19 0.00670396 -0.869465
2 20 0.00693336 -1.00619
2 21 0.0066892 -0.752764
2 22 0.00690654 -1.08917
2 23 0.00670189 -0.687706
2 24 0.00692569 -1.06075
2 25 0.00672091 -0.842064
2 26 0.00691958 -1.01708
2 27 0.00674717 -0.84972
2 28 0.0069234 -0.976962
2 29 0.00675122 -0.783435
2 30 0.0068843 -0.927798
2 31 0.0067269 -0.860837
3 0 0.00700208 -0.903957
3 1 0.00708577 -1.02604
3 2 0.00703215 -1.02665
3 3 0.00704353 -0.754216
3 4 0.00711303 -0.943696
3 5 0.0070281 -0.751873
3 6 0.00702936 -0.989901
3 7 0.0070337 -0.744285
3 8 0.00701375 -0.85192
3 9 0.00704346 -0.762022
3 10 0.00702749 -0.991208
3 11 0.00709392 -0.823632
3 12 0.00702433 -1.02674
3 13 0.00704676 -0.72155
3 14 0.00705516 -0.883511
3 15 0.00707865 -0.916619
3 16 0.00708458 -1.0409
3 17 0.00708851 -0.801881
3 18 0.00701147 -0.945544
3 19 0.00703628 -0.813664
3 20 0.00700697 -0.898184
3 21 0.00705501 -0.806392
3 22 0.00703493 -0.99002
3 23 0.00701464 -0.72728
3 24 0.0070449 -0.96339
3 25 0.00707856 -0.72484
3 26 0.00702853 -1.05348
3 27 0.00700005 -0.767192
3 28 0.00704278 -0.93397
3 29 0.00699753 -0.733643
3 30 0.00699929 -1.09973
3 31 0.00703385 -0.656333
